Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-04-19 00:00:00-04:00,91.0176394129535,91.61221491472816,89.97948142511373,90.70619201660156,23552500,0.0,0.0
2018-04-20 00:00:00-04:00,90.51742291389229,90.70617494865712,88.76200162895073,89.65858459472656,31154400,0.0,0.0
2018-04-23 00:00:00-04:00,90.35698603969637,90.87606499497466,89.30939556662884,89.9889144897461,22331800,0.0,0.0
2018-04-24 00:00:00-04:00,90.82884895138042,91.04592023804861,87.21419836379751,87.88427734375,34524800,0.0,0.0
2018-04-25 00:00:00-04:00,88.05416926858403,88.05416926858403,85.20396606707286,87.11982727050781,33729300,0.0,0.0
2018-04-26 00:00:00-04:00,88.29013347830897,89.80017168501095,87.86543050739175,88.96021270751953,42529000,0.0,0.0
2018-04-27 00:00:00-04:00,92.11241299894533,92.39554830054871,88.62988911163079,90.4324951171875,48272800,0.0,0.0
2018-04-30 00:00:00-04:00,90.91381435336454,90.97987829127666,87.91261065884544,88.26180267333984,41523600,0.0,0.0
2018-05-01 00:00:00-04:00,87.96922724199555,89.93228008543558,87.57284364873225,89.65858459472656,31408900,0.0,0.0
2018-05-02 00:00:00-04:00,89.64914749202428,89.81902720852302,87.95035752746568,88.25236511230469,27471000,0.0,0.0
2018-05-03 00:00:00-04:00,87.7332782403208,89.59251519096519,87.2519512205087,88.78086853027344,31142500,0.0,0.0
2018-05-04 00:00:00-04:00,88.07302925175308,90.00776970754053,87.6955180408156,89.80957794189453,22531300,0.0,0.0
2018-05-07 00:00:00-04:00,89.81904639274404,91.27246045534675,89.75298244446348,90.81001281738281,24242000,0.0,0.0
2018-05-08 00:00:00-04:00,90.46079414548801,90.75336916834743,89.71521134598947,90.42304229736328,23484600,0.0,0.0
2018-05-09 00:00:00-04:00,90.61179893996459,91.51782166769412,89.70577621223504,91.48950958251953,27327400,0.0,0.0
2018-05-10 00:00:00-04:00,91.98029577764342,92.44274343681968,91.59335183437408,92.40499877929688,22388100,0.0,0.0
2018-05-11 00:00:00-04:00,92.30117034156065,92.3672342838328,91.58389953944182,92.206787109375,16778300,0.0,0.0
2018-05-14 00:00:00-04:00,92.41441083730685,93.14112134090502,91.83870773201497,92.51822662353516,19454100,0.0,0.0
2018-05-15 00:00:00-04:00,91.77263321141001,92.34833625030721,90.92323469496918,91.84813690185547,24594000,0.0,0.0
2018-05-16 00:00:00-04:00,92.2841720125549,92.32208749474516,91.58275367113215,92.08512115478516,17384700,0.42,0.0
2018-05-17 00:00:00-04:00,91.71544351161488,92.45477724872053,90.83392854084168,91.16567993164062,17246700,0.0,0.0
2018-05-18 00:00:00-04:00,91.00455989368943,91.87659433390401,91.00455989368943,91.33631134033203,17865800,0.0,0.0
2018-05-21 00:00:00-04:00,91.94291719753886,92.90026299940253,91.7533470650441,92.51163482666016,19422500,0.0,0.0
2018-05-22 00:00:00-04:00,92.5874861666694,93.05193815573287,92.1325076241715,92.4168701171875,15441200,0.0,0.0
2018-05-23 00:00:00-04:00,91.66804638464717,93.58273821690948,91.29837952001355,93.51638793945312,21251200,0.0,0.0
2018-05-24 00:00:00-04:00,93.58275557667115,93.78180644596446,91.76284848437376,93.18464660644531,26649300,0.0,0.0
2018-05-25 00:00:00-04:00,93.17517079595746,93.81971955088166,92.7581077099362,93.23204040527344,18363900,0.0,0.0
2018-05-29 00:00:00-04:00,92.73914120995171,93.72492202938759,92.1609500068093,92.90028381347656,28671000,0.0,0.0
2018-05-30 00:00:00-04:00,93.1846341889714,94.07562987419634,92.80549385892,93.79126739501953,22158500,0.0,0.0
2018-05-31 00:00:00-04:00,94.11355548342617,94.7770583640704,93.46900672866934,93.68701171875,34140900,0.0,0.0
2018-06-01 00:00:00-04:00,94.10406080400645,95.60168963366169,93.99979504804071,95.53533935546875,28655600,0.0,0.0
2018-06-04 00:00:00-04:00,95.9808552533754,96.54957306378375,95.59222695675211,96.36947631835938,27281600,0.0,0.0
2018-06-05 00:00:00-04:00,96.68225375549265,96.99505101794173,96.23675593896903,96.86235046386719,23514400,0.0,0.0
2018-06-06 00:00:00-04:00,97.13724743919931,97.2509866566849,96.5874837825558,97.14672088623047,21122900,0.0,0.0
2018-06-07 00:00:00-04:00,97.29839244418666,97.33630793097917,95.14673376645929,95.62066650390625,28232200,0.0,0.0
2018-06-08 00:00:00-04:00,95.81969486481297,96.63485956016031,95.29837331513419,96.33154296875,22165100,0.0,0.0
2018-06-11 00:00:00-04:00,95.74387620712433,96.29363258639562,95.42159824390068,95.78179168701172,23490900,0.0,0.0
2018-06-12 00:00:00-04:00,95.82920076042042,96.1609522396351,95.49744928120575,96.02825164794922,18325200,0.0,0.0
2018-06-13 00:00:00-04:00,96.41686962228906,96.69175145602082,95.317342287362,95.59222412109375,29492900,0.0,0.0
2018-06-14 00:00:00-04:00,96.35051954857495,96.71070579790356,95.73440559101782,96.13250732421875,25691800,0.0,0.0
2018-06-15 00:00:00-04:00,96.2178029274481,96.2367570504043,94.85287466218882,94.90974426269531,65738600,0.0,0.0
2018-06-18 00:00:00-04:00,94.79600059731607,95.83865087011367,94.23675636933378,95.6016845703125,23586000,0.0,0.0
2018-06-19 00:00:00-04:00,94.45476854707138,95.73438511967015,94.31258732086317,95.6016845703125,28653100,0.0,0.0
2018-06-20 00:00:00-04:00,96.08510362677104,97.17514288611773,95.84813731271515,96.55903625488281,26180800,0.0,0.0
2018-06-21 00:00:00-04:00,96.7580916441687,97.11827785509374,95.62064894419147,95.86709594726562,23198200,0.0,0.0
2018-06-22 00:00:00-04:00,95.17516326904297,95.51638814195097,94.4358222214326,95.17516326904297,38923100,0.0,0.0
2018-06-25 00:00:00-04:00,94.78653901537,94.89080478681802,92.2273053546106,93.2604751586914,35433300,0.0,0.0
2018-06-26 00:00:00-04:00,93.668073196248,94.86238581199724,93.60172289713084,93.91452026367188,26897200,0.0,0.0
2018-06-27 00:00:00-04:00,94.38843441283574,94.80549025428888,92.32208763595833,92.45478820800781,31298400,0.0,0.0
2018-06-28 00:00:00-04:00,92.30312154518772,93.94293171804146,92.18938233591497,93.48795318603516,26650700,0.0,0.0
2018-06-29 00:00:00-04:00,93.7723183895997,94.70122960486073,93.20360063184171,93.46900177001953,28053200,0.0,0.0
2018-07-02 00:00:00-04:00,92.985586642205,94.84340180553504,92.89080155633238,94.79601287841797,19564500,0.0,0.0
2018-07-03 00:00:00-04:00,95.24152579489156,95.38369983035956,93.78181210042308,93.88607788085938,14670300,0.0,0.0
2018-07-05 00:00:00-04:00,94.31260449215009,94.71070621270452,93.86710661035107,94.55905151367188,18977400,0.0,0.0
2018-07-06 00:00:00-04:00,94.68226203991085,96.14197543581236,94.4737305216909,95.88605499267578,19234600,0.0,0.0
2018-07-09 00:00:00-04:00,96.35052988958763,96.91924774543335,95.97138224181053,96.54010009765625,18212000,0.0,0.0
2018-07-10 00:00:00-04:00,96.68225881173753,97.1656721306549,96.54955825072305,96.79600524902344,19293100,0.0,0.0
2018-07-11 00:00:00-04:00,95.8765772495369,97.00453204735466,95.82918109153145,96.6633071899414,19644600,0.0,0.0
2018-07-12 00:00:00-04:00,97.41213552279633,98.96664161616721,97.3742272661453,98.75811004638672,24335900,0.0,0.0
2018-07-13 00:00:00-04:00,98.92870623517125,100.09457653121483,98.66329787050293,99.93344116210938,24635200,0.0,0.0
2018-07-16 00:00:00-04:00,99.9049960633539,100.30309772187044,99.07087003792374,99.44054412841797,21786900,0.0,0.0
2018-07-17 00:00:00-04:00,99.15619447331588,100.94765939962316,98.88131265504138,100.42633056640625,25901700,0.0,0.0
2018-07-18 00:00:00-04:00,100.41683653787986,100.5211022831525,99.2604398951375,99.63958740234375,29493900,0.0,0.0
2018-07-19 00:00:00-04:00,99.45950550988327,99.81969171792811,98.47372473710772,98.95713806152344,40171600,0.0,0.0
2018-07-20 00:00:00-04:00,102.44528592893319,102.55902513953724,100.54955528138804,100.72964477539062,56004000,0.0,0.0
2018-07-23 00:00:00-04:00,100.7580928560554,102.50216168526998,100.59695024529881,102.34102630615234,29707000,0.0,0.0
2018-07-24 00:00:00-04:00,102.9097338257063,103.14670014723842,101.66803261500219,102.04718017578125,26316600,0.0,0.0
2018-07-25 00:00:00-04:00,102.33154931527984,105.35524230265388,101.99031718741648,105.05192565917969,30702100,0.0,0.0
2018-07-26 00:00:00-04:00,104.96661101472392,105.2130580403982,103.79125995877119,103.9050064086914,31372100,0.0,0.0
2018-07-27 00:00:00-04:00,104.43581816382878,104.43581816382878,100.60644078293315,102.06615447998047,37005300,0.0,0.0
2018-07-30 00:00:00-04:00,101.60167849213138,101.92394920604193,99.29836564467426,99.8765640258789,34668300,0.0,0.0
2018-07-31 00:00:00-04:00,100.93818158952067,101.15619380732598,99.886050446505,100.549560546875,27655200,0.0,0.0
2018-08-01 00:00:00-04:00,100.50215416414633,100.90025584489673,99.9239557666401,100.73912048339844,23628700,0.0,0.0
2018-08-02 00:00:00-04:00,99.90500983142742,102.45476271804893,99.37420031528256,101.96187591552734,26104300,0.0,0.0
2018-08-03 00:00:00-04:00,102.17987825331959,102.41684456909108,101.25096711357463,102.40736389160156,18659600,0.0,0.0
2018-08-06 00:00:00-04:00,102.48318707732781,102.76754229570918,101.95237765273508,102.49266052246094,20265900,0.0,0.0
2018-08-07 00:00:00-04:00,102.90026612312977,103.41211430997693,102.5305991934578,103.20358276367188,16080200,0.0,0.0
2018-08-08 00:00:00-04:00,103.63012173080205,104.02822344712483,103.08983876389574,103.78177642822266,15487500,0.0,0.0
2018-08-09 00:00:00-04:00,103.9903080604247,104.41685181256722,103.88604229201023,103.952392578125,13677200,0.0,0.0
2018-08-10 00:00:00-04:00,103.71541582466926,103.97134349658793,102.72963507876382,103.31731414794922,18183700,0.0,0.0
2018-08-13 00:00:00-04:00,103.54480444579289,103.86708241166433,102.46423857085873,102.5685043334961,18472500,0.0,0.0
2018-08-14 00:00:00-04:00,102.90025632764846,104.02821836712013,102.40736954555204,103.8481216430664,16788300,0.0,0.0
2018-08-15 00:00:00-04:00,103.2296459224643,103.70540243437837,101.64062091494368,102.43989562988281,29982800,0.42,0.0
2018-08-16 00:00:00-04:00,103.04885468840905,103.58169961375788,102.09734174487606,102.42085266113281,21384300,0.0,0.0
2018-08-17 00:00:00-04:00,102.15442789747853,102.66824574654896,101.51691598194333,102.36376190185547,18061500,0.0,0.0
2018-08-20 00:00:00-04:00,102.29716199828411,102.6682514778615,101.31710479532495,101.68819427490234,17914200,0.0,0.0
2018-08-21 00:00:00-04:00,101.73575629002659,102.14490712243565,100.71763778977153,100.84133911132812,22881900,0.0,0.0
2018-08-22 00:00:00-04:00,100.71764299493903,102.13539523933845,100.65103737968448,101.86897277832031,18000600,0.0,0.0
2018-08-23 00:00:00-04:00,101.95460244292026,102.93465950838416,101.68818000875144,102.34471893310547,18167700,0.0,0.0
2018-08-24 00:00:00-04:00,102.44939717687342,103.29624311824881,102.34473017203217,103.14400482177734,17234000,0.0,0.0
2018-08-27 00:00:00-04:00,103.97180377226549,104.323866132883,103.2486592480567,104.28580474853516,19662300,0.0,0.0
2018-08-28 00:00:00-04:00,104.60932690297166,105.14217178537032,104.46659852105286,104.91381072998047,19151500,0.0,0.0
2018-08-29 00:00:00-04:00,105.09462560591605,106.59801814081278,104.92335294675732,106.5885009765625,20818000,0.0,0.0
2018-08-30 00:00:00-04:00,106.25545861588323,107.14988318962202,106.0366146836716,106.52188110351562,22798700,0.0,0.0
2018-08-31 00:00:00-04:00,106.27449323669484,107.31163896063687,106.11273050349637,106.88346099853516,23222700,0.0,0.0
2018-09-04 00:00:00-04:00,105.47520872184371,106.53138867375898,104.87575817864897,106.29351043701172,22634600,0.0,0.0
2018-09-05 00:00:00-04:00,105.62746163409557,106.01757819460668,102.8585552809786,103.22964477539062,32872400,0.0,0.0
2018-09-06 00:00:00-04:00,103.00128992478585,103.70540756459968,102.297172284972,103.467529296875,23477600,0.0,0.0
2018-09-07 00:00:00-04:00,102.98224538306089,103.44848467603654,102.030732473619,102.96321105957031,22498600,0.0,0.0
2018-09-10 00:00:00-04:00,103.56266681197862,104.32388008178205,103.10594465767075,104.07648468017578,20727900,0.0,0.0
2018-09-11 00:00:00-04:00,103.61977634359975,106.1793416042105,103.61025918010445,105.8463134765625,24301800,0.0,0.0
2018-09-12 00:00:00-04:00,106.0270879733696,106.42672166883277,105.15169780441191,106.29351043701172,18891100,0.0,0.0
2018-09-13 00:00:00-04:00,106.68362955623137,108.21556591453019,106.68362955623137,107.4353256225586,26055600,0.0,0.0
2018-09-14 00:00:00-04:00,107.86350682482144,108.21556922395933,106.98811666744177,107.8730239868164,19122300,0.0,0.0
2018-09-17 00:00:00-04:00,108.17751529007506,108.18702519325778,106.43624475785029,106.70266723632812,20736500,0.0,0.0
2018-09-18 00:00:00-04:00,106.75023941113348,108.18701872842085,106.30302716635447,107.72077941894531,22170900,0.0,0.0
2018-09-19 00:00:00-04:00,107.56854490801071,107.82545021752587,105.65600179240093,106.28399658203125,21728400,0.0,0.0
2018-09-20 00:00:00-04:00,106.83587895736581,108.28218278915084,106.50285085776666,108.0633316040039,23714500,0.0,0.0
2018-09-21 00:00:00-04:00,108.47247612175168,109.69992869637078,108.00623680966879,108.7198715209961,71229700,0.0,0.0
2018-09-24 00:00:00-04:00,107.54951225582718,109.32884416314374,106.77878905582725,109.10999298095703,27334500,0.0,0.0
2018-09-25 00:00:00-04:00,109.23367769891968,109.51912719723379,108.23458630615303,108.90064239501953,22668000,0.0,0.0
2018-09-26 00:00:00-04:00,108.91969239327382,109.48108156904838,108.22508472108586,108.45345306396484,19352000,0.0,0.0
2018-09-27 00:00:00-04:00,109.21465738624751,109.33835871823835,108.66277812212734,108.86260223388672,19091300,0.0,0.0
2018-09-28 00:00:00-04:00,108.65327417982375,109.01484651435793,108.16800050651266,108.82454681396484,21647800,0.0,0.0
2018-10-01 00:00:00-04:00,109.18612323943522,110.07103067240807,109.16709617247031,110.00442504882812,18883100,0.0,0.0
2018-10-02 00:00:00-04:00,109.70943217274099,110.2232427124695,108.89113055840775,109.56670379638672,20787200,0.0,0.0
2018-10-03 00:00:00-04:00,109.8236173611438,110.54676919901556,109.3573780720075,109.58573913574219,16648000,0.0,0.0
2018-10-04 00:00:00-04:00,109.05290509644038,109.19563349779175,106.21739317304718,107.32115173339844,34821700,0.0,0.0
2018-10-05 00:00:00-04:00,107.1689022326691,107.68272010297846,105.27539347207055,106.69314575195312,29068900,0.0,0.0
2018-10-08 00:00:00-04:00,106.24594254533135,106.59799770092414,104.03842546858476,105.47521209716797,29640600,0.0,0.0
2018-10-09 00:00:00-04:00,105.7511516079905,107.5970891050905,105.42764068058463,106.81684875488281,26198600,0.0,0.0
2018-10-10 00:00:00-04:00,105.84630731830129,106.09370273850408,100.66056421379402,101.01262664794922,61376300,0.0,0.0
2018-10-11 00:00:00-04:00,100.24189751593737,103.64831594833636,99.14765606581868,100.77474975585938,63904300,0.0,0.0
2018-10-12 00:00:00-04:00,103.72444107927559,105.84631114546548,101.92608197011363,104.25728607177734,47742100,0.0,0.0
2018-10-15 00:00:00-04:00,103.6292842063478,104.17164632540282,101.76431233996307,102.38279724121094,32068100,0.0,0.0
2018-10-16 00:00:00-04:00,104.22872717464908,106.00805896632625,103.6673307712882,105.61793518066406,31610200,0.0,0.0
2018-10-17 00:00:00-04:00,106.26496393963164,106.38865800668897,104.23824401925673,105.34199523925781,26548200,0.0,0.0
2018-10-18 00:00:00-04:00,104.76157795090695,105.17072882387608,102.60164667418859,103.2391586303711,32506200,0.0,0.0
2018-10-19 00:00:00-04:00,103.64832380365796,105.4847444041499,102.96323320002816,103.39141845703125,32785500,0.0,0.0
2018-10-22 00:00:00-04:00,104.01941009791591,105.18025722241772,102.99177422447475,104.31437683105469,26545600,0.0,0.0
2018-10-23 00:00:00-04:00,102.54456521394317,103.68638530767531,100.0135441028545,102.85856628417969,43770400,0.0,0.0
2018-10-24 00:00:00-04:00,103.15352840277215,103.22964392601045,96.66420273667777,97.35881042480469,63897800,0.0,0.0
2018-10-25 00:00:00-04:00,101.38371092750072,103.97182013526799,101.00310428358944,103.04885864257812,61646800,0.0,0.0
2018-10-26 00:00:00-04:00,100.56540831902342,103.47703568988851,99.68050096481394,101.7738265991211,55523100,0.0,0.0
2018-10-29 00:00:00-04:00,102.86808416130847,103.42947341853122,96.70227593891188,98.81463623046875,55162000,0.0,0.0
2018-10-30 00:00:00-04:00,98.63384908687546,99.31893240464315,95.25597475835065,98.70045471191406,65350900,0.0,0.0
2018-10-31 00:00:00-04:00,100.32753532207268,102.89661757664479,100.27995676720465,101.631103515625,51062400,0.0,0.0
2018-11-01 00:00:00-04:00,101.85946261486404,102.11636791319705,100.41315888808778,100.78424835205078,33384200,0.0,0.0
2018-11-02 00:00:00-04:00,101.31711052686484,102.11637798671775,99.88984098329752,101.01262664794922,37680200,0.0,0.0
2018-11-05 00:00:00-05:00,101.21243312655766,102.5160011965181,100.76522088728426,102.29715728759766,27922100,0.0,0.0
2018-11-06 00:00:00-05:00,102.17346817887268,103.56267635371087,101.12680528105963,102.49698638916016,24340200,0.0,0.0
2018-11-07 00:00:00-05:00,104.13360030013664,106.7978327348051,104.0955389034239,106.53141021728516,37901700,0.0,0.0
2018-11-08 00:00:00-05:00,106.37915967101588,106.76927623844088,105.53231365496805,106.33158111572266,25644100,0.0,0.0
2018-11-09 00:00:00-05:00,105.47522163147767,106.04612801765363,103.48656281341323,104.25728607177734,32039200,0.0,0.0
2018-11-12 00:00:00-05:00,104.11454800602623,104.62836588377982,100.95552521868285,101.68819427490234,33621800,0.0,0.0
2018-11-13 00:00:00-05:00,102.33521470616176,103.46751011416684,101.46933448763177,101.75479125976562,35374600,0.0,0.0
2018-11-14 00:00:00-05:00,103.30291268414535,103.45581596415775,99.83400154069797,100.31181335449219,39495100,0.46,0.0
2018-11-15 00:00:00-05:00,100.33093083625171,103.016238407468,99.29886277495966,102.5193099975586,38505200,0.0,0.0
2018-11-16 00:00:00-05:00,102.3281781159796,104.04829624296791,102.06060467117005,103.48448181152344,33502100,0.0,0.0
2018-11-19 00:00:00-05:00,103.46536879793334,103.74250052978046,98.95483131949794,99.97734832763672,44773900,0.0,0.0
2018-11-20 00:00:00-05:00,97.28249735255994,98.40057535217507,94.94121487031362,97.19648742675781,64052500,0.0,0.0
2018-11-21 00:00:00-05:00,99.0026163764296,99.79578581737479,97.70296752815302,98.53436279296875,28130600,0.0,0.0
2018-11-23 00:00:00-05:00,97.63605400570098,99.20327600674533,97.47359975590675,98.4961166381836,13823100,0.0,0.0
2018-11-26 00:00:00-05:00,100.13980644035189,101.898150514381,99.93912634217443,101.74525451660156,32336200,0.0,0.0
2018-11-27 00:00:00-05:00,101.55411813771948,102.56708412518553,100.68450444118787,102.38551330566406,29124500,0.0,0.0
2018-11-28 00:00:00-05:00,103.10222136111558,106.38956861482846,103.07355382194488,106.18888854980469,46788500,0.0,0.0
2018-11-29 00:00:00-05:00,105.43395762435665,106.18890117251735,104.19164397987352,105.3001708984375,28123200,0.0,0.0
2018-11-30 00:00:00-05:00,105.78751490152828,106.04553732053334,104.50698295509224,105.96908569335938,33665600,0.0,0.0
2018-12-03 00:00:00-05:00,107.98546569324782,108.38682585133517,105.81620335144574,107.1158447265625,34732800,0.0,0.0
2018-12-04 00:00:00-05:00,106.97249977804054,107.64143332956215,103.408020819944,103.70426177978516,45197000,0.0,0.0
2018-12-06 00:00:00-05:00,101.12408929292643,104.39232026264345,100.3404782307575,104.34454345703125,49107400,0.0,0.0
2018-12-07 00:00:00-05:00,103.57049809344088,104.59301520140546,99.67155878366924,100.1684799194336,45044900,0.0,0.0
2018-12-10 00:00:00-05:00,100.14936058355103,103.18824405630787,99.27973956985761,102.81554412841797,40801500,0.0,0.0
2018-12-11 00:00:00-05:00,104.9274826347463,106.02644403046273,102.67221017410778,103.77117156982422,42381900,0.0,0.0
2018-12-12 00:00:00-05:00,105.96909431302693,106.33222863539847,104.20119221308883,104.23941802978516,36183000,0.0,0.0
2018-12-13 00:00:00-05:00,104.7172456945553,105.95000112949084,103.8093988146044,104.59300994873047,31333400,0.0,0.0
2018-12-14 00:00:00-05:00,103.4462380241602,104.4114197460023,100.81827354779585,101.32475280761719,47043100,0.0,0.0
2018-12-17 00:00:00-05:00,100.73227186861264,101.104964432713,97.19646071140663,98.3240966796875,56957300,0.0,0.0
2018-12-18 00:00:00-05:00,99.14593994330312,99.87221585805482,97.97051980878169,99.3561782836914,49319200,0.0,0.0
2018-12-19 00:00:00-05:00,99.05037434490661,102.1370340770371,96.85243744266587,99.0886001586914,68198200,0.0,0.0
2018-12-20 00:00:00-05:00,98.4770248317317,99.68110543981483,94.39650756518162,97.00536346435547,70334200,0.0,0.0
2018-12-21 00:00:00-05:00,97.12001720023171,98.42922406737976,93.13506881060374,93.87090301513672,111242100,0.0,0.0
2018-12-24 00:00:00-05:00,93.34531717007033,93.62244889974824,89.80951262888568,89.95285034179688,43935200,0.0,0.0
2018-12-26 00:00:00-05:00,90.91803289168922,96.2217470313342,89.7903967003246,96.0975112915039,51634800,0.0,0.0
2018-12-27 00:00:00-05:00,94.89341760574361,96.699545459164,92.12210796430196,96.68998718261719,49498500,0.0,0.0
2018-12-28 00:00:00-05:00,97.5596081399747,97.86541468589104,95.10365582201142,95.93505096435547,38196300,0.0,0.0
2018-12-31 00:00:00-05:00,96.79512489631541,97.85586778053721,95.98284621411021,97.06269836425781,33173800,0.0,0.0
2019-01-02 00:00:00-05:00,95.13233868045332,97.2347078252069,94.54940766206775,96.6326675415039,35329300,0.0,0.0
2019-01-03 00:00:00-05:00,95.6579244290821,95.74393434748492,92.88661442872815,93.07774353027344,42579100,0.0,0.0
2019-01-04 00:00:00-05:00,95.29478807828512,97.96097883970482,94.53984454734581,97.4067153930664,44060600,0.0,0.0
2019-01-07 00:00:00-05:00,97.12958465155991,98.68724853544808,96.49887685035739,97.53094482421875,35656100,0.0,0.0
2019-01-08 00:00:00-05:00,98.46745338897047,99.35618359945153,97.19647229286211,98.23810577392578,31514400,0.0,0.0
2019-01-09 00:00:00-05:00,99.25107376260357,100.22580668638233,98.65858446958987,99.64287567138672,32280800,0.0,0.0
2019-01-10 00:00:00-05:00,98.6394748885337,99.14595425942254,97.83674722667165,99.00260925292969,30067600,0.0,0.0
2019-01-11 00:00:00-05:00,98.61079838243435,98.84970427459777,97.12957893468953,98.23810577392578,28314200,0.0,0.0
2019-01-14 00:00:00-05:00,97.378055440037,98.30501158559255,96.76645686188637,97.52140045166016,28437100,0.0,0.0
2019-01-15 00:00:00-05:00,97.96095526963336,100.38823954322191,97.35890787075779,100.35001373291016,31587600,0.0,0.0
2019-01-16 00:00:00-05:00,100.58895073501985,101.54457441631936,100.30226071429796,100.70362091064453,29853900,0.0,0.0
2019-01-17 00:00:00-05:00,100.34048077406288,101.89814466042823,100.11113314515448,101.41078186035156,28393000,0.0,0.0
2019-01-18 00:00:00-05:00,102.69130803554063,103.11178473972635,101.21009587540965,102.93021392822266,37427600,0.0,0.0
2019-01-22 00:00:00-05:00,102.0128200070042,102.34728681115634,100.20669197375311,100.99030303955078,32371300,0.0,0.0
